CMDLINE docker build -t nvlabs_smerf --no-cache --progress=plain .
MEM 0.625000 1731658600.8215
MEM 70.066406 1731658600.9282
MEM 70.066406 1731658601.0346
MEM 70.066406 1731658601.1402
MEM 70.066406 1731658601.2453
MEM 70.066406 1731658601.3686
MEM 70.441406 1731658601.4913
MEM 70.441406 1731658601.6144
MEM 70.941406 1731658601.7369
MEM 73.691406 1731658601.8432
MEM 73.691406 1731658601.9493
MEM 73.691406 1731658602.0550
MEM 73.816406 1731658602.1604
MEM 73.816406 1731658602.2656
MEM 73.816406 1731658602.3707
MEM 73.816406 1731658602.4761
MEM 73.816406 1731658602.5815
MEM 73.816406 1731658602.6927
MEM 73.816406 1731658602.8160
MEM 74.066406 1731658602.9315
MEM 74.066406 1731658603.0378
MEM 74.066406 1731658603.1446
MEM 74.066406 1731658603.2513
MEM 74.066406 1731658603.3580
MEM 74.066406 1731658603.4658
MEM 74.316406 1731658603.5730
MEM 74.316406 1731658603.6801
MEM 74.316406 1731658603.7873
MEM 74.316406 1731658603.8942
MEM 74.316406 1731658604.0022
MEM 74.316406 1731658604.1095
MEM 74.316406 1731658604.2156
MEM 74.316406 1731658604.3217
MEM 74.316406 1731658604.4280
MEM 74.316406 1731658604.5353
MEM 74.316406 1731658604.6422
MEM 74.316406 1731658604.7495
MEM 74.316406 1731658604.8569
MEM 74.316406 1731658604.9641
MEM 74.316406 1731658605.0712
MEM 74.316406 1731658605.1781
MEM 74.316406 1731658605.2850
MEM 74.316406 1731658605.3911
MEM 74.316406 1731658605.4967
MEM 74.316406 1731658605.6029
MEM 74.316406 1731658605.7096
MEM 74.316406 1731658605.8159
MEM 74.316406 1731658605.9219
MEM 74.316406 1731658606.0280
MEM 74.316406 1731658606.1341
MEM 74.316406 1731658606.2402
MEM 74.316406 1731658606.3461
MEM 74.316406 1731658606.4706
MEM 74.316406 1731658606.5773
MEM 74.316406 1731658606.6832
MEM 74.316406 1731658606.8074
MEM 74.316406 1731658606.9136
MEM 74.316406 1731658607.0198
MEM 74.316406 1731658607.1262
MEM 74.316406 1731658607.2324
MEM 74.316406 1731658607.3386
MEM 74.316406 1731658607.4448
MEM 74.316406 1731658607.5511
MEM 74.316406 1731658607.6568
MEM 74.316406 1731658607.7625
MEM 74.316406 1731658607.8683
MEM 74.316406 1731658607.9739
MEM 74.316406 1731658608.0807
MEM 74.316406 1731658608.1874
MEM 74.316406 1731658608.2939
MEM 74.316406 1731658608.4007
MEM 74.316406 1731658608.5075
MEM 74.316406 1731658608.6141
MEM 74.316406 1731658608.7212
MEM 74.316406 1731658608.8275
MEM 74.316406 1731658608.9346
MEM 74.316406 1731658609.0411
MEM 74.316406 1731658609.1526
MEM 74.316406 1731658609.2590
MEM 74.316406 1731658609.3652
MEM 74.316406 1731658609.4715
MEM 74.316406 1731658609.5780
MEM 74.316406 1731658609.6846
MEM 74.316406 1731658609.7916
MEM 74.316406 1731658609.8982
MEM 74.316406 1731658610.0053
MEM 74.316406 1731658610.1124
MEM 74.316406 1731658610.2195
MEM 74.316406 1731658610.3264
MEM 74.316406 1731658610.4333
MEM 74.316406 1731658610.5401
MEM 74.316406 1731658610.6469
MEM 74.316406 1731658610.7538
MEM 74.316406 1731658610.8607
MEM 74.316406 1731658610.9676
MEM 74.316406 1731658611.0908
MEM 74.316406 1731658611.2152
MEM 74.316406 1731658611.3389
MEM 74.316406 1731658611.4638
MEM 74.316406 1731658611.5707
MEM 74.316406 1731658611.6773
MEM 74.316406 1731658611.7842
MEM 74.316406 1731658611.8908
MEM 74.316406 1731658611.9974
MEM 74.316406 1731658612.1036
MEM 74.316406 1731658612.2097
MEM 74.316406 1731658612.3159
MEM 74.316406 1731658612.4226
MEM 74.316406 1731658612.5290
MEM 74.316406 1731658612.6357
MEM 74.316406 1731658612.7415
MEM 74.316406 1731658612.8483
MEM 74.316406 1731658612.9552
MEM 74.316406 1731658613.0624
MEM 74.316406 1731658613.1701
MEM 74.316406 1731658613.2777
